Date,Open,High,Low,Close,% Change,% Change vs Average,Volume,EMA_9,EMA_20,EMA_50,SMA_9,SMA_20,SMA_50,RSI,MACD
2018-01-01 18:30:00+00:00,309.0,309.0,301.35,303.25,-1.25,-1.33,14797364.0,303.25,303.25,303.25,,,,,0.0
2018-01-02 18:30:00+00:00,305.3,306.45,302.15,302.85,-0.13,-0.2,13857373.0,303.17,303.2119047619048,303.2343137254902,,,,,-0.03190883190882232
2018-01-03 18:30:00+00:00,304.5,310.2,303.15,308.5,1.87,1.79,24517099.0,304.23600000000005,303.7155328798186,303.4408112264514,,,,,0.3941672551359261
2018-01-04 18:30:00+00:00,311.4,311.4,305.6,306.35,-0.7,-0.77,14580575.0,304.65880000000004,303.96643451031207,303.5548970607082,,,,,0.5519856452121985
2018-01-07 18:30:00+00:00,307.2,309.5,305.0,305.8,-0.18,-0.25,13557197.0,304.88704000000007,304.14105979504427,303.6429403132295,,,,,0.6254674534461628
2018-01-08 18:30:00+00:00,307.5,309.5,303.3,304.3,-0.49,-0.56,15574755.0,304.76963200000006,304.156196957421,303.6687073597695,,,,,0.5562527168380598
2018-01-09 18:30:00+00:00,304.65,305.85,300.0,301.1,-1.05,-1.12,13064599.0,304.0357056000001,303.8651305805238,303.56797373781774,,,,,0.24041492927511854
2018-01-10 18:30:00+00:00,300.9,303.0,300.0,302.2,0.37,0.29,12299087.0,303.6685644800001,303.706546715712,303.51432770888374,,,,,0.07797318768842842
2018-01-11 18:30:00+00:00,304.65,304.65,300.55,302.25,0.02,-0.06,17594228.0,303.3848515840001,303.5678279808823,303.464746230104,304.06666666666666,,,,-0.04619596241724366
2018-01-14 18:30:00+00:00,303.95,305.25,301.55,302.6,0.12,0.04,18189668.0,303.22788126720013,303.475653887465,303.4308346132372,303.99444444444447,,,,-0.11503280694535079
2018-01-15 18:30:00+00:00,302.4,303.35,295.3,296.15,-2.13,-2.2,18040940.0,301.8123050137601,302.7779725648493,303.14531168722795,303.25,,,,-0.6821838069951127
2018-01-16 18:30:00+00:00,296.0,308.4,292.6,307.1,3.7,3.63,26277307.0,302.8698440110081,303.1895942253398,303.3003975034151,303.0944444444445,,,,-0.24525443316520068
2018-01-17 18:30:00+00:00,315.0,317.8,300.5,303.25,-1.25,-1.33,40000111.0,302.9458752088065,303.1953471562598,303.29842113073215,302.75,,,,-0.20725843448741443
2018-01-18 18:30:00+00:00,303.95,310.0,302.5,309.25,1.98,1.91,18461642.0,304.20670016704526,303.77198076042555,303.5318163805074,303.1333333333334,,,,0.30350490845938793
2018-01-21 18:30:00+00:00,308.35,308.75,304.05,306.5,-0.89,-0.96,12622645.0,304.6653601336362,304.0317921165755,303.6482157381345,303.3777777777778,,,54.355824880592486,0.4808436539765353
2018-01-22 18:30:00+00:00,306.4,320.55,306.35,318.1,3.78,3.71,35252217.0,307.352288106909,305.3716214388064,304.21495237585475,305.26666666666665,,,67.06901163353257,1.5396606921569287
2018-01-23 18:30:00+00:00,317.7,331.6,316.2,329.9,3.71,3.64,38070520.0,311.8618304855272,307.7076574922534,305.2222091454291,308.3444444444445,,,74.76794265014678,3.292982751219597
2018-01-24 18:30:00+00:00,332.75,332.75,311.85,313.15,-5.08,-5.15,42466150.0,312.11946438842176,308.22597582632454,305.5331029044318,309.55555555555554,,,55.08211235103222,3.2929589199869724
2018-01-28 18:30:00+00:00,313.15,316.9,311.0,312.1,-0.34,-0.41,23600898.0,312.1155715107374,308.5949305095317,305.79062828072864,310.6111111111111,,,54.120153495149836,3.17165296765387
2018-01-29 18:30:00+00:00,312.05,318.85,311.0,313.55,0.46,0.39,25810404.0,312.40245720858996,309.0668418895763,306.0949173677589,312.5444444444445,307.4125,,55.28159046474075,3.1561380139153243
2018-01-30 18:30:00+00:00,313.0,316.6,307.85,313.25,-0.1,-0.17,16409938.0,312.571965766872,309.46523790009286,306.3755088435331,313.22777777777776,307.9125,,54.97152783005498,3.0840834146738416
2018-01-31 18:30:00+00:00,316.9,317.4,305.0,306.05,-2.3,-2.37,19515991.0,311.2675726134976,309.13997714770306,306.36274379084557,313.5388888888889,308.0725,,48.01151221545185,2.4181251569812616
2018-02-01 18:30:00+00:00,302.9,305.75,295.5,297.35,-2.84,-2.91,23274673.0,308.4840580907981,308.01712218125516,306.00930285787126,312.21666666666664,307.515,,41.22019672466895,1.1747889134103389
2018-02-04 18:30:00+00:00,292.65,300.4,290.0,298.05,0.24,0.16,18940578.0,306.39724647263847,307.06787244970707,305.6971733340332,311.27777777777777,307.1,,41.93191723080885,0.2431176238500825
2018-02-05 18:30:00+00:00,285.0,297.3,282.9,291.75,-2.11,-2.19,30577218.0,303.4677971781108,305.60902745449687,305.15022536014953,308.35,306.3975,,37.52777478546319,-0.9921589434561042
2018-02-06 18:30:00+00:00,296.6,297.9,290.0,292.8,0.36,0.29,21463818.0,301.33423774248865,304.38912007787815,304.6659027970064,304.22777777777776,305.8225,,38.68369026484092,-1.864900881448591
2018-02-07 18:30:00+00:00,292.9,303.3,292.55,301.4,2.94,2.86,18932796.0,301.3473901939909,304.10444197522304,304.53782817751596,302.9222222222222,305.83750000000003,,47.286746499092814,-1.8413807373520967
2018-02-08 18:30:00+00:00,297.0,300.6,295.0,296.4,-1.66,-1.73,15750824.0,300.3579121551927,303.3706855966303,304.21869766075065,301.17777777777775,305.5475,,43.46814696259697,-2.2008292770217963
2018-02-11 18:30:00+00:00,288.25,292.4,285.15,288.75,-2.58,-2.65,50839665.0,298.03632972415414,301.9782393493322,303.6120820662114,298.4222222222222,304.8725,,38.36356943880206,-3.0676242379935843
2018-02-13 18:30:00+00:00,288.7,288.7,275.0,276.2,-4.35,-4.42,45641149.0,293.6690637793233,299.5231689351101,302.53709845577174,294.30555555555554,303.5525,,31.77185703462736,-4.712918019518611
