Date,Open,High,Low,Close,% Change,% Change vs Average,Volume,EMA_9,EMA_20,EMA_50,SMA_9,SMA_20,SMA_50,RSI,MACD
2018-01-01 18:30:00+00:00,403.45,403.45,395.0,397.4,-0.56,-0.64,1322980.0,397.4,397.4,397.4,,,,,0.0
2018-01-02 18:30:00+00:00,398.1,410.9,397.45,407.65,2.58,2.51,4679468.0,399.45000000000005,398.37619047619046,397.80196078431374,,,,,0.8176638176638562
2018-01-03 18:30:00+00:00,408.7,410.7,406.05,409.85,0.54,0.47,1990506.0,401.5300000000001,399.46893424036284,398.2744329104191,,,,,1.6244640871422007
2018-01-04 18:30:00+00:00,411.9,426.95,410.2,423.8,3.4,3.33,5448214.0,405.9840000000001,401.78617859842353,399.27543554138305,,,,,3.35088066195118
2018-01-07 18:30:00+00:00,424.0,427.5,421.1,422.9,-0.21,-0.29,3447843.0,409.3672000000001,403.79701873190703,400.2018890495641,,,,,4.5935046945001545
2018-01-08 18:30:00+00:00,422.9,425.55,419.2,421.1,-0.43,-0.5,2509904.0,411.7137600000001,405.4449217098207,401.0214228123263,,,,,5.371133156531357
2018-01-09 18:30:00+00:00,422.0,427.9,418.75,423.45,0.56,0.48,4253925.0,414.0610080000001,407.15969107079013,401.90097485890175,,,,,6.106641117877416
2018-01-10 18:30:00+00:00,423.0,430.65,421.0,425.5,0.48,0.41,4415343.0,416.3488064000001,408.9063871592863,402.82642682521936,,,,,6.77683520590773
2018-01-11 18:30:00+00:00,425.85,428.35,411.55,423.3,-0.52,-0.59,2581486.0,417.7390451200001,410.2772074298304,403.6293120477598,417.21666666666664,,,,7.049188577374139
2018-01-14 18:30:00+00:00,425.55,427.9,419.5,420.6,-0.64,-0.71,1599208.0,418.31123609600013,411.2603305317513,404.29482922235746,419.7944444444445,,,,6.966853599721048
2018-01-15 18:30:00+00:00,421.5,428.25,418.45,423.55,0.7,0.63,2318100.0,419.35898887680014,412.43077524301304,405.0499339587356,421.5611111111111,,,,7.05827943090776
2018-01-16 18:30:00+00:00,424.25,436.0,422.75,433.4,2.33,2.25,6715953.0,422.16719110144015,414.427844267488,406.1617012544715,424.17777777777775,,,,7.835228108550723
2018-01-17 18:30:00+00:00,437.95,438.15,409.35,416.25,-3.96,-4.03,8794103.0,420.98375288115216,414.6013829086796,406.55732081311965,423.3388888888889,,,,6.986567065581028
2018-01-18 18:30:00+00:00,418.8,435.45,418.8,433.45,4.13,4.06,7588904.0,423.47700230492177,416.3964892983292,407.6119356831934,424.5111111111111,,,,7.61412246421628
2018-01-21 18:30:00+00:00,434.0,443.35,432.55,438.05,1.06,0.99,7092514.0,426.39160184393745,418.458728412774,408.80558526424466,426.39444444444445,,,69.46142113478952,8.385977862415302
2018-01-22 18:30:00+00:00,438.05,442.0,433.0,438.4,0.08,0.01,4659591.0,428.79328147514997,420.357897135367,409.96615054799975,428.05555555555554,,,69.64141378711886,8.923061403882741
2018-01-23 18:30:00+00:00,437.0,452.35,429.1,448.75,2.36,2.29,5201505.0,432.78462518012,423.06190693199875,411.4870858206272,430.6388888888889,,,74.43916737639032,10.067807068520949
2018-01-24 18:30:00+00:00,450.0,450.0,434.8,436.5,-2.73,-2.8,6792843.0,433.527700144096,424.34172531942744,412.46798441589675,432.1055555555556,,,61.95850228066906,9.872746753710203
2018-01-28 18:30:00+00:00,436.5,442.35,432.0,436.65,0.03,-0.04,2126497.0,434.1521601152768,425.51394195567246,413.4162987525283,433.8888888888889,,,62.04242403354111,9.619377598189374
2018-01-29 18:30:00+00:00,435.0,436.15,426.8,428.25,-1.92,-2.0,2389618.0,432.9717280922215,425.7745189122751,413.99801252693896,434.4111111111111,425.43999999999994,,54.757378095786635,8.641160993742119
2018-01-30 18:30:00+00:00,428.0,435.5,424.5,428.85,0.14,0.07,2734628.0,432.14738247377727,426.0674218730108,414.5804434082355,433.90555555555557,427.0125,,55.162366757853206,7.824140451867606
2018-01-31 18:30:00+00:00,431.0,433.0,414.45,428.75,-0.02,-0.1,1681704.0,431.46790597902185,426.32290550415263,415.13611229418706,435.2944444444445,428.0675,,55.07388082917696,7.086883440975953
2018-02-01 18:30:00+00:00,424.5,426.2,412.0,417.95,-2.52,-2.59,4265914.0,428.7643247832175,425.5254859323286,415.24646083166994,433.57222222222225,428.4725,,46.41438914002429,5.566959760750649
2018-02-04 18:30:00+00:00,408.0,413.0,406.3,408.2,-2.33,-2.41,2936554.0,424.651459826574,423.8754396530592,414.97012903434955,430.2555555555556,427.6925,,40.25998672093383,3.5349174499102674
2018-02-05 18:30:00+00:00,395.0,410.35,387.0,404.8,-0.83,-0.91,2963450.0,420.68116786125927,422.0587311146726,414.57130044476725,426.5222222222222,426.7875,,38.35030471987985,1.6313524776004442
2018-02-06 18:30:00+00:00,414.4,414.4,404.15,407.0,0.54,0.47,2592845.0,417.9449342890074,420.62456624660854,414.27438670183517,421.8833333333333,426.0825,,40.3228366684063,0.29686308359589475
2018-02-07 18:30:00+00:00,408.25,416.15,401.1,405.1,-0.47,-0.54,2952821.0,415.375947431206,419.1460361278839,413.914606831175,418.3944444444444,425.1650000000001,,39.15757228178669,-0.9036270465625762
2018-02-08 18:30:00+00:00,400.0,401.6,394.0,399.0,-1.51,-1.58,2936187.0,412.1007579449648,417.2273660204664,413.32972028877595,414.21111111111105,423.84000000000003,,35.600516966826106,-2.3204939343327737
2018-02-11 18:30:00+00:00,403.75,406.15,400.0,403.35,1.09,1.02,1249277.0,410.3506063559719,415.90571211375527,412.93835870882396,411.44444444444446,422.84250000000003,,39.800177406799996,-3.0571219069809104
2018-02-13 18:30:00+00:00,405.0,416.8,405.0,413.0,2.39,2.32,3001847.0,410.88048508477755,415.62897762673094,412.94077601436027,409.68333333333334,422.4625,,47.91480883138306,-2.8296125190900625
2018-02-14 18:30:00+00:00,421.5,424.0,409.55,411.7,-0.31,-0.39,3293138.0,411.04438806782207,415.25478928132804,412.8921181314442,407.7888888888889,421.87,,46.99577162429724,-2.7228218303540075
2018-02-15 18:30:00+00:00,414.0,415.6,402.35,405.45,-1.52,-1.59,1740283.0,409.92551045425773,414.32099982596344,412.6002703615836,406.4,420.4725,,42.75031861216569,-3.10670010179615
2018-02-18 18:30:00+00:00,407.5,407.5,388.65,393.85,-2.86,-2.93,2140756.0,406.71040836340626,412.37138079491933,411.8649656415215,404.80555555555554,419.35249999999996,,36.2118171157477,-4.297411566865662
2018-02-19 18:30:00+00:00,394.0,398.0,387.2,394.9,0.27,0.19,2045167.0,404.34832669072506,410.7074397668318,411.19967287126576,403.7055555555555,417.425,,37.14887819210964,-5.097571129904509
2018-02-20 18:30:00+00:00,396.5,398.75,389.75,395.6,0.18,0.1,1800533.0,402.59866135258005,409.26863597951444,410.58792099396123,402.4388888888889,415.30249999999995,,37.80483869575969,-5.610544335933184
2018-02-21 18:30:00+00:00,395.0,406.2,392.75,404.0,2.12,2.05,4726021.0,402.8789290820641,408.7668611243226,410.3295711510608,402.3166666666667,413.5825,,45.19645235524205,-5.2784231231529475
2018-02-22 18:30:00+00:00,405.1,409.25,402.0,406.5,0.62,0.55,1953157.0,403.6031432656513,408.55096958867284,410.1793918902349,403.15000000000003,411.46999999999997,,47.20740158003203,-4.758631026266414
2018-02-25 18:30:00+00:00,407.5,417.0,407.5,415.05,2.1,2.03,2299169.0,405.89251461252104,409.1699248659421,410.3703961298335,404.45,410.39750000000004,,53.492680190691544,-3.6151058104577487
2018-02-26 18:30:00+00:00,417.0,417.0,409.65,410.45,-1.11,-1.18,1334518.0,406.80401169001686,409.2918367834714,410.37351785023225,404.1666666666667,409.0875,,50.04082657225064,-3.044935276015565
2018-02-27 18:30:00+00:00,410.0,412.35,403.1,408.35,-0.51,-0.59,2823115.0,407.11320935201354,409.20213804218844,410.29416420904664,403.7944444444445,408.0925,,48.50208884727986,-2.7310417202443773
2018-02-28 18:30:00+00:00,408.35,413.75,405.0,406.1,-0.55,-0.62,1216685.0,406.9105674816109,408.9066963238848,410.1296871812409,403.8666666666667,406.95500000000004,,46.84018225815032,-2.633477917628909
2018-03-04 18:30:00+00:00,404.95,411.45,400.1,403.95,-0.53,-0.6,3665892.0,406.3184539852887,408.43463000732436,409.88734650746676,404.9888888888888,405.71500000000003,,45.24483297550901,-2.6985378680853955
