Date,Open,High,Low,Close,% Change,% Change vs Average,Volume,EMA_9,EMA_20,EMA_50,SMA_9,SMA_20,SMA_50,RSI,MACD
2018-01-01 18:30:00+00:00,328.0,328.8,318.7,327.75,0.71,0.64,6721641.0,327.75,327.75,327.75,,,,,0.0
2018-01-02 18:30:00+00:00,330.35,335.25,329.05,332.5,1.45,1.38,8171980.0,328.7,328.20238095238096,327.936274509804,,,,,0.37891737891737876
2018-01-03 18:30:00+00:00,335.2,341.5,330.05,339.1,1.98,1.91,8879360.0,330.78,329.2402494331066,328.37406766628226,,,,,1.197967548964641
2018-01-04 18:30:00+00:00,340.5,346.3,338.1,339.55,0.13,0.06,9693755.0,332.534,330.2221304394774,328.8123395225065,,,,,1.8619189067058528
2018-01-07 18:30:00+00:00,339.9,341.7,335.65,340.25,0.21,0.13,5023286.0,334.0772,331.17716563571764,329.2608752275062,,,,,2.4167307236631927
2018-01-08 18:30:00+00:00,342.25,342.85,334.55,337.7,-0.75,-0.82,6677065.0,334.80176000000006,331.79838795612545,329.59182129701577,,,,,2.6204524523486157
2018-01-09 18:30:00+00:00,339.85,343.5,333.0,334.8,-0.86,-0.93,7713328.0,334.80140800000004,332.0842557698278,329.7960635990936,,,,,2.518861755992816
2018-01-10 18:30:00+00:00,335.0,336.3,331.35,333.9,-0.27,-0.34,4128265.0,334.6211264000001,332.25718379174896,329.9570022814821,,,,,2.3387680565004416
2018-01-11 18:30:00+00:00,337.0,341.45,335.2,339.55,1.69,1.62,8144499.0,335.6069011200001,332.95173771634427,330.33319827044363,336.1222222222222,,,,2.6217286274793423
2018-01-14 18:30:00+00:00,342.0,344.0,337.7,339.2,-0.1,-0.17,5084069.0,336.32552089600006,333.54681031478765,330.6809159853282,337.39444444444445,,,,2.7856239052835576
2018-01-15 18:30:00+00:00,339.8,340.75,325.05,330.15,-2.67,-2.74,8117693.0,335.09041671680006,333.22330457052215,330.66009575060946,337.1333333333333,,,,2.160349562762235
2018-01-16 18:30:00+00:00,329.9,336.25,322.05,334.9,1.44,1.37,9947827.0,335.0523333734401,333.38298984952,330.8263665054875,336.6666666666667,,,,2.0247602680488512
2018-01-17 18:30:00+00:00,335.9,336.0,323.0,326.7,-2.45,-2.52,13916937.0,333.3818666987521,332.7465146257562,330.6645482111547,335.2388888888888,,,,1.241324093922401
2018-01-18 18:30:00+00:00,326.5,333.7,323.1,331.65,1.52,1.44,7650044.0,333.0354933590017,332.6420846613985,330.7031933793447,334.2833333333333,,,,1.008246474946759
2018-01-21 18:30:00+00:00,332.5,332.7,324.5,326.95,-1.42,-1.49,7508442.0,331.81839468720136,332.0999813603129,330.5560093252528,333.0888888888889,,,43.494707801930225,0.43921704156190344
2018-01-22 18:30:00+00:00,328.1,349.95,328.1,343.5,5.06,4.99,18222487.0,334.15471574976107,333.1856974212355,331.0636168026939,334.05555555555554,,,61.13523464975366,1.308618858236855
2018-01-23 18:30:00+00:00,343.4,347.4,337.6,340.0,-1.02,-1.09,11024875.0,335.3237725998089,333.83467861921304,331.41406320258824,334.73333333333335,,,57.0769900568562,1.6956588130877321
2018-01-24 18:30:00+00:00,338.9,352.05,338.8,345.6,1.65,1.58,13605990.0,337.3790180798471,334.95518541738323,331.9703744495456,335.40555555555557,,,61.48262022088627,2.426295144516814
2018-01-28 18:30:00+00:00,348.35,355.7,342.45,345.0,-0.17,-0.24,13215637.0,338.9032144638777,335.91183442525147,332.4813401574065,336.04999999999995,,,60.762997340042055,2.9232176817389472
2018-01-29 18:30:00+00:00,344.9,344.9,337.1,341.3,-1.07,-1.14,7382593.0,339.3825715711022,336.42499305141797,332.8271699551553,337.28888888888895,336.5025,,56.38054667766687,2.9840747387449937
2018-01-30 18:30:00+00:00,342.0,346.45,335.25,340.35,-0.28,-0.35,8287707.0,339.57605725688177,336.79880323699723,333.1221828980904,337.89444444444445,337.1325,,55.27814996105161,2.9219647436501077
2018-01-31 18:30:00+00:00,340.0,346.2,329.8,341.45,0.32,0.25,15344365.0,339.9508458055054,337.2417743572832,333.44876396091036,339.53333333333336,337.58000000000004,,56.34258798283212,2.9277536108133404
2018-02-01 18:30:00+00:00,337.4,345.95,331.3,334.3,-2.09,-2.17,11879455.0,338.8206766444044,336.9616053708753,333.48214576636485,339.8277777777778,337.34,,48.29603086264195,2.3285539641655646
2018-02-04 18:30:00+00:00,325.0,332.9,313.5,328.85,-1.63,-1.7,12360798.0,336.8265413155235,336.18907152603003,333.3004929912133,340.0388888888889,336.805,,43.22826798407401,1.3978014892800843
2018-02-05 18:30:00+00:00,311.1,328.85,309.7,321.65,-2.19,-2.26,12008404.0,333.7912330524188,334.8043980473605,332.8436109131265,337.6111111111111,335.875,,37.61307864138859,0.07829112873702115
2018-02-06 18:30:00+00:00,326.5,331.0,312.6,315.7,-1.85,-1.92,16798249.0,330.17298644193505,332.9849315666595,332.1713124459451,334.9111111111111,334.775,,33.7154964553804,-1.4310493660330508
2018-02-07 18:30:00+00:00,312.5,318.6,305.15,314.45,-0.4,-0.47,16604938.0,327.02838915354806,331.21969998888244,331.47635901669236,331.45000000000005,333.75750000000005,,32.94317242181107,-2.696987937536278
2018-02-08 18:30:00+00:00,307.05,321.0,306.1,316.3,0.59,0.52,9515144.0,324.8827113228385,329.79877618041746,330.8812076827044,328.2611111111111,332.8775,,35.30520419811096,-3.5105068988276003
2018-02-11 18:30:00+00:00,319.95,319.95,312.6,315.55,-0.24,-0.31,9097394.0,323.0161690582708,328.4417498775205,330.27998385201016,325.40000000000003,331.67749999999995,,34.77048266881813,-4.16770258760198
